ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0051336,regulation of hydrolase activity,67/900,337/6311,0.0022471514829124906,0.02745805097692119,0.021461516919511772,Adra1a/Agtr1a/Arhgap44/Asap1/Asph/Cast/Cblb/Ccn1/Ccn2/Cmya5/Cradd/Cryab/Dapk1/Eif5/Epha4/Epm2a/Fam162a/Fermt2/Flt1/Fnip1/Gsk3b/Hdac9/Herpud1/Hsp90b1/Itga1/Itgb1/Kalrn/Lims1/Lpin1/Lrch1/Malt1/Mapre2/Mef2c/Mgat5/Myo9a/Nedd9/Nuak1/Pafah1b1/Pak2/Pip5k1a/Plxna2/Plxna4/Por/Ppargc1b/Ppp1r12a/Prex2/Ralgapa1/Ralgapa2/Ralgapb/Rap1gap2/Rap1gds1/Rapgef4/Rapgef5/Rapgef6/Rcan1/Ripor2/Sipa1l2/Slc39a14/Stat3/Tank/Tbc1d16/Tbc1d4/Tbc1d5/Tgfb2/Timp3/Tmed2/Vegfa,67
GO:0055074,calcium ion homeostasis,30/900,125/6311,0.0023142446192978487,0.028084025389109896,0.02195078545680384,Adcy8/Alpl/Ank/Asph/Atp1b1/Atp2c1/Bcl2/Bnip3/Cacna1c/Camk2d/Casq2/Csrp3/Ednra/Fam20a/Herpud1/Itpr1/Myh7b/Plcb1/Plce1/Pln/Prkce/Prkd1/Rap1gds1/Slc24a2/Slc8a1/Tgfb2/Tgm2/Tnni3/Trim24/Trpc1,30
GO:0048675,axon extension,18/900,63/6311,0.0023176517097658394,0.028084025389109896,0.02195078545680384,Bdnf/Cdh4/Ednra/Golga4/Gsk3b/Itgb1/Mapt/Nrp1/Ntn1/Pafah1b1/Plxna4/Raph1/Sema5a/Slit2/Slit3/Smurf1/Twf2/Vegfa,18
GO:0010656,negative regulation of muscle cell apoptotic process,12/900,35/6311,0.0023202702192093912,0.028084025389109896,0.02195078545680384,Agtr1a/Bag3/Bcl2/Gsk3b/Igf1r/Lifr/Myocd/Nfe2l2/Nr4a3/Pdpk1/Pik3r1/Qki,12
GO:2001257,regulation of cation channel activity,19/900,68/6311,0.0023538204385109038,0.028400798958709932,0.022198379189124446,Abcc8/Abcc9/Ank3/Asph/Cacnb2/Casq2/Dysf/Ednra/Hcn1/Itgb1/Kcnq1/Kif5b/Nedd4l/Nipsnap2/Nppa/Pirt/Pln/Rrad/Slmap,19
GO:0140352,export from cell,68/900,344/6311,0.0024281187325046693,0.029205715629407724,0.022827510978612978,Abca1/Abcc5/Abcc8/Adcy5/Adcy8/Agtr1a/Ankrd1/Arl8b/Atp1a1/Atp1b1/Bdnf/Cacna1c/Ccn2/Clasp1/Cpe/Dnm1l/Entpd1/Fer/Foxo1/Frmd4a/Gja1/Glud1/Glul/Golph3/Idh2/Irs1/Irs2/Itpr1/Kalrn/Kcnd3/Kcnip2/Kcnq1/Kcnt2/Kif5b/Mctp1/Mef2c/Mia2/Nppa/Nr4a3/Nsf/Osbp/Oxct1/Pafah1b1/Pdpk1/Per2/Pfkfb2/Plcb1/Ppp1r9a/Prickle1/Prkce/Prkd1/Ptgds/Rab11fip3/Rab7/Rap1gds1/Rapgef4/Runx1/Slc38a2/Slc4a4/Slc8a1/Tango2/Tcf7l2/Tgfb2/Tgm2/Tlr4/Tmed2/Trpc1/Ttn,68
GO:0071496,cellular response to external stimulus,33/900,142/6311,0.002524486701824117,0.030270247088227495,0.023659560563414745,Ankrd1/Atf3/Atp1a1/Bag3/Bcl2/Cradd/Dag1/Depdc5/Dnajc15/Ednra/Fnip1/Foxo1/Glul/Got1/Gsk3b/Jmy/Kank2/Lpl/Mtmr3/Myocd/Nfe2l2/Nuak1/Pdia3/Plin3/Ppara/Prkaa2/Prkag1/Prkd1/Ripor2/Sesn1/Tcf7l2/Tfrc/Trim24,33
GO:0061001,regulation of dendritic spine morphogenesis,11/900,31/6311,0.0025701277698351676,0.030626692836209165,0.02393816250998504,Arhgap44/Caprin1/Cux2/Dnm1l/Epha4/Kalrn/Mfn1/Pafah1b1/Pdlim5/Ppp1r9a/Tanc2,11
GO:0098930,axonal transport,11/900,31/6311,0.0025701277698351676,0.030626692836209165,0.02393816250998504,Agtpbp1/Ank3/Arl8b/Dst/Dync1h1/Hspb1/Kif1b/Kif5b/Pafah1b1/Tmem108/Trak2,11
GO:0044331,cell-cell adhesion mediated by cadherin,7/900,15/6311,0.002647883715954872,0.03126289700217884,0.024435426736193165,Adam19/Cdh13/Cdh2/Cdh4/Ctnnd1/Fer/Vegfa,7
GO:0099633,protein localization to postsynaptic specialization membrane,7/900,15/6311,0.002647883715954872,0.03126289700217884,0.024435426736193165,Adam22/Dag1/Gphn/Gsk3b/Kalrn/Rapgef4/Tnik,7
GO:0099645,neurotransmitter receptor localization to postsynaptic specialization membrane,7/900,15/6311,0.002647883715954872,0.03126289700217884,0.024435426736193165,Adam22/Dag1/Gphn/Gsk3b/Kalrn/Rapgef4/Tnik,7
GO:1990138,neuron projection extension,23/900,89/6311,0.0026687026531426795,0.03136725467079889,0.024516993846424428,Bdnf/Cdh4/Ednra/Golga4/Gsk3b/Itgb1/Mapt/Nedd4l/Nrp1/Ntn1/Pafah1b1/Plxna4/Prickle1/Raph1/Sema5a/Slc23a2/Slit2/Slit3/Smurf1/Spag9/Tmem108/Twf2/Vegfa,23
GO:0051046,regulation of secretion,49/900,233/6311,0.0026730214424583103,0.03136725467079889,0.024516993846424428,Abcc8/Adcy5/Adcy8/Agtr1a/Ankrd1/Cacna1c/Ces1d/Clasp1/Dnm1l/Entpd1/Fer/Foxo1/Frmd4a/Gja1/Glud1/Glul/Golph3/Idh2/Irs1/Irs2/Itpr1/Kalrn/Kcnq1/Kif5b/Mctp1/Mef2c/Nppa/Nsf/Osbp/Oxct1/Pdpk1/Per2/Pfkfb2/Plcb1/Ppp1r9a/Prkce/Prkd1/Rab11fip3/Rab7/Rap1gds1/Rapgef4/Runx1/Slc38a2/Stk39/Tcf7l2/Tgfb2/Tlr4/Trpc1/Ttn,49
GO:0051050,positive regulation of transport,78/900,406/6311,0.002713592604696113,0.031746559074393124,0.02481346237152933,Abca1/Abcb4/Abcc8/Acsl1/Adcy8/Agtr1a/Angpt1/Ank3/Ankrd1/Asph/Atp1b1/Atp2c1/Bag3/Cacna1c/Cacnb2/Camk1d/Cdh2/Cebpb/Ces1d/Clasp1/Clu/Dnm1l/Dpp6/Dync1h1/Ednra/Fabp3/Fbxw7/Frmd4a/Gja1/Glud1/Glul/Golph3/Gsk3b/Hcn1/Il15/Insr/Irs1/Irs2/Itgb1/Itpr1/Kcnip2/Kcnn2/Kcnq1/Khdrbs1/Kif5b/Mef2a/Ndufa4/Nedd4/Nedd4l/Nfe2l2/Nipsnap2/Nppa/Nr4a3/Nsf/Osbp/Osbpl8/Oxct1/Pfkfb2/Pik3r1/Pirt/Plcb1/Prkce/Prkd1/Rab7/Rapgef4/Runx1/Scn5a/Stk39/Tbc1d5/Tcf7l2/Tgfb2/Tlr4/Trpc1/Ttn/Ubr5/Vegfa/Wnk2/Xrcc4,78
GO:1902904,negative regulation of supramolecular fiber organization,22/900,84/6311,0.0027337752718807045,0.031885760671117674,0.02492226388208948,Clasp1/Clu/Cryab/Dysf/Fhod3/Hspa8/Kank1/Kank2/Lmod2/Nav3/Pak2/Pik3r1/Ppp1r9a/Rp1/Slit2/Spta1/Sptbn1/Ssh2/Svil/Tpm1/Trim54/Twf2,22
GO:0150115,cell-substrate junction organization,17/900,59/6311,0.0027512171079146397,0.03189588749507063,0.024930179119911352,Bcl2/Clasp1/Dst/Fermt2/Lims1/Mapre2/Nrp1/Pdpk1/Pik3r1/Pip5k1a/Prickle1/Ptprk/Slk/Tesk2/Tns1/Vegfa/Wdpcp,17
GO:1902414,protein localization to cell junction,17/900,59/6311,0.0027512171079146397,0.03189588749507063,0.024930179119911352,Adam22/Arhgap44/Dag1/Dlgap1/Dsp/Fermt2/Gphn/Gsk3b/Heg1/Hspb1/Kalrn/Kif5b/Mapk10/Mapt/Pak2/Rapgef4/Tnik,17
GO:0043620,regulation of DNA-templated transcription in response to stress,10/900,27/6311,0.0027853235336916023,0.03219432516870564,0.025163441312756753,Atf3/Atf6/Bag3/Cebpb/Ces1d/Jmy/Nck1/Nfe2l2/Rbpj/Vegfa,10
GO:0003300,cardiac muscle hypertrophy,20/900,74/6311,0.0028161271757702177,0.03237136266125305,0.025301815778769943,Adra1a/Camk2d/Csrp3/Fbxo32/Foxo1/Gsk3b/Mef2a/Mef2c/Meis1/Myh6/Myh7/Myocd/Nppa/Nppb/Nr4a3/Pdlim5/Ppara/Rap1gds1/Trim63/Ttn,20
GO:1903530,regulation of secretion by cell,47/900,222/6311,0.0028174607668276885,0.03237136266125305,0.025301815778769943,Abcc8/Adcy5/Adcy8/Agtr1a/Ankrd1/Cacna1c/Clasp1/Dnm1l/Entpd1/Fer/Foxo1/Frmd4a/Gja1/Glud1/Glul/Golph3/Idh2/Irs1/Irs2/Itpr1/Kalrn/Kcnq1/Kif5b/Mctp1/Mef2c/Nppa/Nsf/Osbp/Oxct1/Pdpk1/Per2/Pfkfb2/Plcb1/Ppp1r9a/Prkce/Prkd1/Rab11fip3/Rab7/Rap1gds1/Rapgef4/Runx1/Slc38a2/Tcf7l2/Tgfb2/Tlr4/Trpc1/Ttn,47
GO:0043542,endothelial cell migration,25/900,100/6311,0.002903270216328725,0.03288097551612457,0.025700134833404175,Adam17/Adamts9/Angpt1/Atp5f1a/Bcas3/Ccbe1/Cdh13/Fbxw7/Glul/Hdac9/Hspb1/Itgb1/Mef2c/Nfe2l2/Nrp1/Nus1/Pdpk1/Plpp3/Prkd1/Prox1/Sema5a/Slit2/Stard13/Vegfa/Zeb2,25
GO:0043408,regulation of MAPK cascade,55/900,269/6311,0.0029086337880653247,0.03288097551612457,0.025700134833404175,Ackr3/Adam17/Adra1a/Angpt1/Ash1l/Atf3/Camk2d/Ccn1/Ccn2/Cdh2/Dag1/Dennd2b/Ednra/Epha4/Ern1/Fbxw7/Fermt2/Fgd4/Fktn/Flt1/Foxo1/Gab1/Garem1/Ghr/Gsk3b/Igf1r/Insr/Itga1/Lbh/Magi3/Mef2c/Nppa/Nrp1/Pafah1b1/Pak2/Pde8a/Pdgfd/Pja2/Plcb1/Plce1/Prdx1/Prkce/Rap1gds1/Sh3rf2/Spag9/Spred2/Stk39/Styxl2/Tgfb2/Timp3/Tlr4/Tnik/Vegfa/Wnk2/Zeb2,55
GO:0060325,face morphogenesis,8/900,19/6311,0.002909656368358171,0.03288097551612457,0.025700134833404175,Ankrd11/Arid5b/Asph/Prickle1/Schip1/Tcf7l2/Tgfb2/Zfp950,8
GO:2000242,negative regulation of reproductive process,8/900,19/6311,0.002909656368358171,0.03288097551612457,0.025700134833404175,Chfr/Grb14/Prkacb/Ptgds/Rps6ka2/Shb/Ube2b/Zfpm2,8
GO:0046530,photoreceptor cell differentiation,9/900,23/6311,0.002921614348276073,0.03288097551612457,0.025700134833404175,Agtpbp1/Hcn1/Ppp2r3a/Rp1/Slc4a7/Stat3/Thrb/Ush1c/Vegfa,9
GO:0048010,vascular endothelial growth factor receptor signaling pathway,9/900,23/6311,0.002921614348276073,0.03288097551612457,0.025700134833404175,Angpt1/Cd59a/Flt1/Hspb1/Mapkapk2/Nedd4/Nrp1/Prkd1/Vegfa,9
GO:0086002,cardiac muscle cell action potential involved in contraction,9/900,23/6311,0.002921614348276073,0.03288097551612457,0.025700134833404175,Cacna1c/Cacnb2/Dsg2/Dsp/Kcnn2/Kcnq1/Nedd4l/Scn5a/Snta1,9
GO:0060562,epithelial tube morphogenesis,34/900,149/6311,0.003010394821236567,0.03370841225026886,0.026346868554038207,Agtr1a/Angpt1/Bcl2/Btrc/Col4a1/Dag1/Ednra/Enah/Epha4/Ext1/Flt1/Gja1/Hs2st1/Kif26b/Luzp1/Mef2c/Mgp/Mtss1/Nrp1/Ntn1/Pbx1/Prickle1/Prkacb/Rbpj/Sema5a/Shroom3/Slit2/Stard13/Tbx20/Tead1/Tgfb2/Tmed2/Vegfa/Zeb2,34
GO:0090276,regulation of peptide hormone secretion,24/900,95/6311,0.0030126510299019194,0.03370841225026886,0.026346868554038207,Abcc8/Adcy5/Adcy8/Cacna1c/Foxo1/Gja1/Glud1/Glul/Irs1/Irs2/Itpr1/Kalrn/Kcnq1/Kif5b/Osbp/Oxct1/Per2/Pfkfb2/Plcb1/Prkce/Prkd1/Rapgef4/Tcf7l2/Trpc1,24
GO:0010921,regulation of phosphatase activity,12/900,36/6311,0.0030375257413062812,0.03388822196605182,0.026487409820452633,Cmya5/Epm2a/Hsp90b1/Itga1/Lpin1/Mef2c/Mgat5/Nuak1/Ppargc1b/Ppp1r12a/Rcan1/Tgfb2,12
GO:0034767,positive regulation of monoatomic ion transmembrane transport,22/900,85/6311,0.003205108363406732,0.035654514713157545,0.027867963804735142,Abcc8/Agtr1a/Ank3/Asph/Atp1b1/Cacna1c/Cacnb2/Dpp6/Ednra/Hcn1/Kcnip2/Kcnq1/Kif5b/Ndufa4/Nedd4l/Nipsnap2/Nppa/Pirt/Plcb1/Stk39/Trpc1/Wnk2,22
GO:0010720,positive regulation of cell development,42/900,195/6311,0.0033269898050315026,0.0369036995952918,0.028844340551433447,Arid1b/Atxn1/Bcl2/Bdnf/Caprin1/Cdh4/Cux2/Dag1/Dnm1l/Epha4/Flt1/Gja1/Golga4/Gsk3b/Il15/Itgb1/Kalrn/Malt1/Mapt/Mfn1/Nedd9/Nrp1/Ntn1/Pafah1b1/Plxna2/Plxna4/Ppargc1b/Qki/Runx1/Sema5a/Shb/Smurf1/Spen/Stat5b/Tgm2/Tnik/Tox/Twf2/Ufl1/Vegfa/Xrcc4/Zeb2,42
GO:1901654,response to ketone,17/900,60/6311,0.0033413001057815053,0.036955931342393715,0.02888516546377357,Abcb4/Abhd2/Adcy5/Adcy8/Agtr1a/Fbxo32/Golph3/Nr3c2/Pln/Por/Prkaa2/Prkce/Prkd1/Smyd3/Stk39/Tgfb2/Trim63,17
GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,18/900,65/6311,0.0033753890297548886,0.037126817756344,0.029018732178592157,Angpt1/Fer/Fermt2/Flt1/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itgb1/Nedd4/Osbpl8/Pdgfd/Ror1/Sema5a/Tcf7l2/Tgfb2/Vegfa,18
GO:0007186,G protein-coupled receptor signaling pathway,34/900,150/6311,0.0033760421446402704,0.037126817756344,0.029018732178592157,Abca1/Ackr3/Adcy5/Adcy8/Adgrl2/Adra1a/Agtr1a/Arhgef12/Arrdc3/Atrnl1/Ednra/Entpd1/Grk5/Insr/Itgb1/Itpr1/Kcnq1/Kctd16/Lgr6/Nppa/Nppb/Npr3/Nr3c2/Pde10a/Plcb1/Plce1/Pln/Prex2/Prkacb/Rap1gds1/Rapgef4/Slc39a14/Tgm2/Trpc1,34
GO:1903532,positive regulation of secretion by cell,30/900,128/6311,0.003392718627234862,0.037203914519165195,0.02907899186275974,Abcc8/Adcy8/Ankrd1/Cacna1c/Clasp1/Dnm1l/Frmd4a/Gja1/Glud1/Glul/Golph3/Irs1/Irs2/Itpr1/Kif5b/Nppa/Osbp/Oxct1/Pfkfb2/Plcb1/Prkce/Prkd1/Rab7/Rapgef4/Runx1/Tcf7l2/Tgfb2/Tlr4/Trpc1/Ttn,30
GO:0051402,neuron apoptotic process,32/900,139/6311,0.0034044911265408793,0.03722694984674956,0.029096996530065294,Adarb1/Agtr1a/Angpt1/Bcl2/Bdnf/Bnip3/Btg2/Cebpb/Clu/Dnajc5/Egln3/Fam162a/Fbxw7/Gbe1/Gsk3b/Hdac4/Hspa4/Itga1/Mef2c/Nr4a3/Nrp1/Optn/Pdpk1/Ptges3/Retreg1/Srpk2/Tgfb2/Thrb/Tox3/Ube2v2/Vegfa/Xrcc4,32
GO:0002791,regulation of peptide secretion,24/900,96/6311,0.0034890425290648114,0.037935945464323335,0.02965115536148448,Abcc8/Adcy5/Adcy8/Cacna1c/Foxo1/Gja1/Glud1/Glul/Irs1/Irs2/Itpr1/Kalrn/Kcnq1/Kif5b/Osbp/Oxct1/Per2/Pfkfb2/Plcb1/Prkce/Prkd1/Rapgef4/Tcf7l2/Trpc1,24
GO:0090087,regulation of peptide transport,24/900,96/6311,0.0034890425290648114,0.037935945464323335,0.02965115536148448,Abcc8/Adcy5/Adcy8/Cacna1c/Foxo1/Gja1/Glud1/Glul/Irs1/Irs2/Itpr1/Kalrn/Kcnq1/Kif5b/Osbp/Oxct1/Per2/Pfkfb2/Plcb1/Prkce/Prkd1/Rapgef4/Tcf7l2/Trpc1,24
GO:0046903,secretion,68/900,349/6311,0.0035162488246867963,0.03797327082724166,0.029680329278761856,Abca1/Abcb4/Abcc8/Adcy5/Adcy8/Agtr1a/Ankrd1/Arl8b/Bdnf/Cacna1c/Ccn2/Ces1d/Clasp1/Cpe/Dnm1l/Ednra/Entpd1/Fer/Foxo1/Frmd4a/Gja1/Glud1/Glul/Golph3/Idh2/Irs1/Irs2/Itpr1/Kalrn/Kcnq1/Kif5b/Mctp1/Mef2c/Mia2/Nppa/Nr4a3/Nsf/Osbp/Oxct1/Pafah1b1/Pdpk1/Per2/Pfkfb2/Plcb1/Ppp1r9a/Prickle1/Prkce/Prkd1/Prlr/Ptgds/Rab11fip3/Rab7/Rap1gds1/Rapgef4/Runx1/Slc38a2/Socs2/Stat5b/Stk39/Tango2/Tcf7l2/Tgfb2/Tgm2/Tlr4/Tmed2/Trpc1/Ttn/Vegfa,68
GO:0010882,regulation of cardiac muscle contraction by calcium ion signaling,6/900,12/6311,0.003541804163933426,0.03797327082724166,0.029680329278761856,Atp1b1/Casq2/Hdac4/Pln/Slc8a1/Tnni3,6
GO:0050849,negative regulation of calcium-mediated signaling,6/900,12/6311,0.003541804163933426,0.03797327082724166,0.029680329278761856,Cmya5/Fhl2/Gsk3b/Itpr1/Myoz2/Rcan1,6
GO:0071622,regulation of granulocyte chemotaxis,6/900,12/6311,0.003541804163933426,0.03797327082724166,0.029680329278761856,Camk1d/Dnm1l/Dysf/Ednra/Ripor2/Slit2,6
GO:1902622,regulation of neutrophil migration,6/900,12/6311,0.003541804163933426,0.03797327082724166,0.029680329278761856,Camk1d/Dnm1l/Dysf/Ednra/Ripor2/Slit2,6
GO:0050678,regulation of epithelial cell proliferation,33/900,145/6311,0.0035964768867272007,0.03828789352854484,0.029926241868586827,Adam17/Agtr1a/Atp5f1a/B4galt1/Bmpr1a/Cdh13/Cxadr/Dysf/Ednra/Flt1/Gja1/Glul/Intu/Irs2/Itpr1/Lims1/Mef2c/Mtss1/Nfib/Nppb/Nr4a3/Prkd1/Prox1/Ptprk/Rbpj/Scn5a/Sema5a/Stat3/Suz12/Tcf7l2/Tgfb2/Trim24/Vegfa,33
GO:0051222,positive regulation of protein transport,33/900,145/6311,0.0035964768867272007,0.03828789352854484,0.029926241868586827,Abcc8/Adcy8/Ank3/Ankrd1/Asph/Atp2c1/Bag3/Cacna1c/Dnm1l/Fbxw7/Frmd4a/Gja1/Glud1/Glul/Golph3/Gsk3b/Irs2/Itpr1/Kif5b/Osbp/Oxct1/Pfkfb2/Pik3r1/Plcb1/Prkce/Prkd1/Rapgef4/Tcf7l2/Tgfb2/Tlr4/Trpc1/Ttn/Ubr5,33
GO:0030198,extracellular matrix organization,23/900,91/6311,0.003620886787318868,0.03828789352854484,0.029926241868586827,Adamts1/Adamts6/Adamts9/B4galt1/Ccn1/Ccn2/Clasp1/Col4a1/Col4a2/Col5a1/Dag1/Eln/Ext1/Fktn/Hmcn1/Itgb1/Lama2/Myo1e/P4ha1/Prdm5/Prickle1/Sema5a/Tgfb2,23
GO:0043062,extracellular structure organization,23/900,91/6311,0.003620886787318868,0.03828789352854484,0.029926241868586827,Adamts1/Adamts6/Adamts9/B4galt1/Ccn1/Ccn2/Clasp1/Col4a1/Col4a2/Col5a1/Dag1/Eln/Ext1/Fktn/Hmcn1/Itgb1/Lama2/Myo1e/P4ha1/Prdm5/Prickle1/Sema5a/Tgfb2,23
GO:0045229,external encapsulating structure organization,23/900,91/6311,0.003620886787318868,0.03828789352854484,0.029926241868586827,Adamts1/Adamts6/Adamts9/B4galt1/Ccn1/Ccn2/Clasp1/Col4a1/Col4a2/Col5a1/Dag1/Eln/Ext1/Fktn/Hmcn1/Itgb1/Lama2/Myo1e/P4ha1/Prdm5/Prickle1/Sema5a/Tgfb2,23
GO:0014911,positive regulation of smooth muscle cell migration,10/900,28/6311,0.0037888197192828756,0.0397361501349313,0.031058215280970768,Adamts1/Bcl2/Camk2d/Hdac4/Igfbp5/Nr4a3/Pdgfd/Rapgef4/Stat5b/Tlr4,10
GO:0035924,cellular response to vascular endothelial growth factor stimulus,10/900,28/6311,0.0037888197192828756,0.0397361501349313,0.031058215280970768,Ccbe1/Ern1/Flt1/Gab1/Hspb1/Mapkapk2/Nrp1/Nus1/Prkd1/Vegfa,10
GO:0043268,positive regulation of potassium ion transport,10/900,28/6311,0.0037888197192828756,0.0397361501349313,0.031058215280970768,Abcc8/Atp1b1/Dpp6/Kcnip2/Kcnn2/Kcnq1/Kif5b/Nppa/Stk39/Wnk2,10
GO:0070661,leukocyte proliferation,25/900,102/6311,0.0038545696423559657,0.04031586563431552,0.03151132733939745,Bcl2/Cblb/Ccnd3/Cd59a/Cebpb/Clu/Gja1/Gpam/Gsk3b/Il15/Irs2/Malt1/Mef2c/Nck1/Npr3/Plcl2/Prlr/Rc3h1/Ripor2/Shb/Spta1/Stat5b/Tfrc/Tlr4/Tnfsf13b,25
GO:0044087,regulation of cellular component biogenesis,83/900,442/6311,0.0038656433242388335,0.040322116951206695,0.031516213437953466,Abca1/Adgrl2/Arhgap44/Baiap2l1/Bdnf/Caprin1/Ccn1/Ccn2/Chmp4c/Clasp1/Clip1/Clu/Cryab/Cux2/D7Ertd443e/Dag1/Dnajb2/Dnajc15/Dync1h1/Eln/Faf1/Farp2/Fer/Fermt2/Fhod3/Fnip1/Fnip2/Gja1/Gsk3b/Hdac4/Hopx/Hspa8/Intu/Kank1/Kank2/Ldb2/Lims1/Lmod2/Lrtm1/Mapt/Mef2c/Mtmr3/Mtss1/Mycbp2/Nav3/Nck1/Nedd4l/Nrp1/Ntn1/Pak2/Pde4dip/Pdlim5/Pik3r1/Plce1/Ppm1e/Ppp1r9a/Prkaa2/Prkce/Prkd1/Rab11fip3/Rab7/Resf1/Ripor2/Rp1/Scfd1/Slain2/Slf2/Slit2/Slk/Spta1/Sptbn1/Ssh2/Svil/Tfrc/Tlr4/Tpm1/Trabd2b/Twf2/Ubap2l/Ube2v2/Vegfa/Wdpcp/Zmynd8,83
GO:0048008,platelet-derived growth factor receptor signaling pathway,12/900,37/6311,0.003924211305681056,0.04071237012282045,0.031821239641471016,Arid5b/Cblb/Fer/Gab1/Myo1e/Myocd/Nr4a3/Nrp1/Pdgfd/Schip1/Vegfa/Zfp950,12
GO:1901016,regulation of potassium ion transmembrane transporter activity,12/900,37/6311,0.003924211305681056,0.04071237012282045,0.031821239641471016,Abcc8/Abcc9/Ank3/Atp1b1/Casq2/Itgb1/Kcnq1/Nedd4/Nedd4l/Nppa/Nr3c2/Stk39,12
GO:0019318,hexose metabolic process,27/900,113/6311,0.0039975735687089705,0.04127354568140286,0.032259860676716955,Acacb/Atf3/B4galt1/Cox11/Esrrb/Foxo1/Got1/Hk2/Insr/Irs1/Irs2/Kcnq1/Mdh1/Pcx/Per2/Pfkfb2/Pfkp/Pik3r1/Ppara/Ppp4r3b/Rora/Sik1/Slc25a12/Slc25a13/Slc39a14/Sord/Tcf7l2,27
GO:0051651,maintenance of location in cell,24/900,97/6311,0.004027227002217404,0.04127354568140286,0.032259860676716955,Ank3/Arhgap21/Asph/Camk2d/Casq2/Ednra/Gja1/Golph3/Hk2/Itpr1/Myzap/Pafah1b1/Plcb1/Plce1/Pln/Prkce/Prkd1/Slc8a1/Tgfb2/Tmed2/Trpc1/Twf2/Vps13a/Vps13d,24
GO:0042886,amide transport,33/900,146/6311,0.0040307064791857165,0.04127354568140286,0.032259860676716955,Abca1/Abcc5/Abcc8/Adcy5/Adcy8/Bdnf/Cacna1c/Cpe/Epm2a/Foxo1/Gja1/Glud1/Glul/Irs1/Irs2/Itgb1/Itpr1/Kalrn/Kcnq1/Kif5b/Osbp/Oxct1/Per2/Pfkfb2/Plcb1/Prkce/Prkd1/Rapgef4/Slc25a12/Slc25a13/Slc38a2/Tcf7l2/Trpc1,33
GO:0043271,negative regulation of monoatomic ion transport,18/900,66/6311,0.004038472405816943,0.04127354568140286,0.032259860676716955,Ank3/Bcl2/Camk2d/Casq2/Dysf/Hecw2/Kcnq1/Nedd4/Nedd4l/Pln/Prkce/Pxk/Rrad/Stk39/Tgfb2/Ubr3/Wnk2/Ywhaq,18
GO:0016055,Wnt signaling pathway,42/900,197/6311,0.004042641393060244,0.04127354568140286,0.032259860676716955,Alpk2/Bicc1/Btrc/Cdh2/Cdk14/Cpe/Csnk1g3/Ctnnd1/Daam1/Ednra/Epm2a/Ext1/Fermt2/Foxo1/Grk5/Gsk3b/Kank1/Kpna1/Lgr6/Lrrfip2/Mitf/Mllt3/Nlk/Nppa/Plpp3/Ppp2r3a/Prickle1/Prkaa2/Rbpj/Ror1/Sema5a/Snx3/Tcf7l2/Tle4/Tnik/Trabd2b/Ubac2/Ube2b/Ubr5/Wnk2/Wnt5b/Zeb2,42
GO:0198738,cell-cell signaling by wnt,42/900,197/6311,0.004042641393060244,0.04127354568140286,0.032259860676716955,Alpk2/Bicc1/Btrc/Cdh2/Cdk14/Cpe/Csnk1g3/Ctnnd1/Daam1/Ednra/Epm2a/Ext1/Fermt2/Foxo1/Grk5/Gsk3b/Kank1/Kpna1/Lgr6/Lrrfip2/Mitf/Mllt3/Nlk/Nppa/Plpp3/Ppp2r3a/Prickle1/Prkaa2/Rbpj/Ror1/Sema5a/Snx3/Tcf7l2/Tle4/Tnik/Trabd2b/Ubac2/Ube2b/Ubr5/Wnk2/Wnt5b/Zeb2,42
GO:0071375,cellular response to peptide hormone stimulus,36/900,163/6311,0.004114360190514202,0.04144345892702498,0.0323926667523861,Adcy8/Agtr1a/Cpeb1/Csrp3/Ednra/Fer/Foxo1/Ghr/Gpam/Grb14/Gsk3b/Hdac9/Igf1r/Insr/Irs1/Irs2/Kank1/Lpin1/Lpl/Nck1/Nfe2l2/Nr3c2/Nr4a3/Osbpl8/Pdpk1/Pid1/Pik3r1/Plcb1/Prkd1/Rap1gds1/Slc25a33/Slc39a14/Socs2/Stat3/Stat5b/Tbc1d4,36
GO:0032880,regulation of protein localization,83/900,443/6311,0.004118032175068959,0.04144345892702498,0.0323926667523861,Aak1/Abcc8/Adam22/Adcy5/Adcy8/Angpt1/Ank3/Ankrd1/Arhgap44/Asph/Atp2c1/Bag3/Bcl2/Cacna1c/Camk2d/Cdh2/Csrp3/Dag1/Dnajb2/Dnm1l/Dpp6/Ednra/Epb41/Epm2a/Fbxw7/Fermt2/Foxo1/Frmd4a/Gja1/Glud1/Glul/Golph3/Gsk3b/Idh2/Ipo7/Irs1/Irs2/Itgb1/Itpr1/Kalrn/Kcnq1/Kif5b/Lztfl1/Mapt/Mycbp2/Nedd4l/Nedd9/Osbp/Oxct1/Per2/Pfkfb2/Pid1/Pik3r1/Pkia/Plcb1/Plekhm2/Prkaa2/Prkce/Prkd1/Rab11fip3/Ralgapa2/Ralgapb/Rap1gds1/Rapgef4/Ripor2/Scfd1/Sik3/Snx3/Sptbn1/Sqstm1/Tcf7l2/Tfrc/Tgfb2/Tlr4/Tmed2/Tnik/Trpc1/Ttn/Ubac2/Ubr5/Ufl1/Vegfa/Zmynd8,83
